DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2008-0662-JPN,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,JPN,Japan,Eastern Asia,Asia,All country,,,No,No,No,,,°C,,,,2008,7,,2008,7,,47,,,,,,,,,,,70.66008903,"[{""adm1_code"":1651,""adm1_name"":""Aiti""},{""adm1_code"":1652,""adm1_name"":""Akita""},{""adm1_code"":1653,""adm1_name"":""Aomori""},{""adm1_code"":1654,""adm1_name"":""Ehime""},{""adm1_code"":1655,""adm1_name"":""Hukui""},{""adm1_code"":1656,""adm1_name"":""Hukuoka""},{""adm1_code"":1657,""adm1_name"":""Hukusima""},{""adm1_code"":1658,""adm1_name"":""Gifu""},{""adm1_code"":1659,""adm1_name"":""Gunma""},{""adm1_code"":1660,""adm1_name"":""Hirosima""},{""adm1_code"":1661,""adm1_name"":""Hokkaidoo""},{""adm1_code"":1662,""adm1_name"":""Hyoogo""},{""adm1_code"":1663,""adm1_name"":""Ibaraki""},{""adm1_code"":1664,""adm1_name"":""Isikawa""},{""adm1_code"":1665,""adm1_name"":""Iwate""},{""adm1_code"":1666,""adm1_name"":""Kagawa""},{""adm1_code"":1667,""adm1_name"":""Kagosima""},{""adm1_code"":1668,""adm1_name"":""Kanagawa""},{""adm1_code"":1669,""adm1_name"":""Kooti""},{""adm1_code"":1670,""adm1_name"":""Kumamoto""},{""adm1_code"":1671,""adm1_name"":""Kyooto""},{""adm1_code"":1672,""adm1_name"":""Mie""},{""adm1_code"":1673,""adm1_name"":""Miyagi""},{""adm1_code"":1674,""adm1_name"":""Miyazaki""},{""adm1_code"":1675,""adm1_name"":""Nagano""},{""adm1_code"":1676,""adm1_name"":""Nagasaki""},{""adm1_code"":1677,""adm1_name"":""Nara""},{""adm1_code"":1678,""adm1_name"":""Niigata""},{""adm1_code"":1679,""adm1_name"":""Ooita""},{""adm1_code"":1680,""adm1_name"":""Okayama""},{""adm1_code"":1681,""adm1_name"":""Okinawa""},{""adm1_code"":1682,""adm1_name"":""Oosaka""},{""adm1_code"":1683,""adm1_name"":""Saga""},{""adm1_code"":1684,""adm1_name"":""Saitama""},{""adm1_code"":1685,""adm1_name"":""Siga""},{""adm1_code"":1686,""adm1_name"":""Simane""},{""adm1_code"":1687,""adm1_name"":""Sizuoka""},{""adm1_code"":1688,""adm1_name"":""Totigi""},{""adm1_code"":1689,""adm1_name"":""Tokusima""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""},{""adm1_code"":1691,""adm1_name"":""Tottori""},{""adm1_code"":1692,""adm1_name"":""Toyama""},{""adm1_code"":1693,""adm1_name"":""Tiba""},{""adm1_code"":1694,""adm1_name"":""Wakayama""},{""adm1_code"":1695,""adm1_name"":""Yamagata""},{""adm1_code"":1696,""adm1_name"":""Yamaguti""},{""adm1_code"":1697,""adm1_name"":""Yamanasi""}]",2010-07-27,2024-02-06
2009-0023-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Aringay area (La Union district, Region I province), Brroke's Point, Bataraza, Balabac areas (Palawan district, Region IV province), Labo area (Camarines Norte district, Region V province), Bagamanoc, Baras, Bato, Caramoran, Gigmoto, Pandan, Panganiban, San Andres, San Miguel, Viga, Virac areas (Catanduanes district, Region V province), Pontevedra, Panitan, Sigma, Dao, Cuartero areas (Capiz district, Region VI province), Amlan area (Negros Oriental district, Region VII province), Bobon, Catarman, Lavesares, Lope de Vega, Mondragon, Palapag, San Roque areas (Northern Samar district, Region VIII province), Cayagan de Oro City area (Misamis Oriental district, Region X province), Region XIII (Caraga) province",,"Slide (land, mud, snow, rock)",No,No,No,110,,Km2,,,,2009,1,2,2009,1,15,33,15,537976,,537991,,,,,6354,9024,70.40886176,"[{""adm1_code"":2368,""adm1_name"":""Region XIII (Caraga)""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24241,""adm2_name"":""Camarines Norte""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24248,""adm2_name"":""Capiz""},{""adm2_code"":24254,""adm2_name"":""Negros Oriental""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""},{""adm2_code"":24233,""adm2_name"":""Palawan""}]",2010-03-15,2023-09-25
2009-0026-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Malibago, Gumamela, Anahaw, Bagacay, Santa Cruz villages (Labo area, Camarines Norte district, Region V province)",Continuous rains,,No,No,No,,,Km2,,,"Labo, Busigon rivers",2009,1,9,2009,1,9,,,1300,,1300,,,,,,,70.40886176,"[{""adm2_code"":24241,""adm2_name"":""Camarines Norte""}]",2009-01-29,2023-09-25
2009-0027-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Poblacion, Mago-ong, Samburon baranguays villages (Linamon area, Labao del Norte district, Region X province)",Heavy rains,,No,No,No,,,Km2,,,,2009,1,8,2009,1,8,,,1345,,1345,,,,,,,70.40886176,"[{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""}]",2009-01-29,2023-09-25
2009-0089-HTI,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,HTI,Haiti,Latin America and the Caribbean,Americas,Cabaret,,,No,No,No,,,,,,,2009,3,6,2009,3,6,10,20,,,20,,,,,,,70.40886176,,2009-03-13,2023-09-25
2009-0097-JPN,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Cargo ""Orchid Pia"" and Cargo ""Cygnus Ace""",JPN,Japan,Eastern Asia,Asia,Izu Oshima Isl.,,,No,No,No,,,,,,,2009,3,10,2009,3,10,16,,,,,,,,,,,70.40886176,,2009-03-16,2023-09-25
2009-0144-JPN,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Boat ""Daiei Maru n°11""",JPN,Japan,Eastern Asia,Asia,Near Hirado port and Kyushu Island,,,No,No,No,,,,,,,2009,4,14,2009,4,14,12,,10,,10,,,,,,,70.40886176,,2009-04-16,2023-09-25
2009-0165-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Emong"" (Chanom)",PHL,Philippines,South-eastern Asia,Asia,"Aringay, Agoo, Bacnotan, Bagulin, Bauang, Burgos, Caba, Naguillian Pugo, Rosario, San Gabriel, San Juan, Sto Thomas, Tubao, San Fernando areas (La Union district, Region I (Ilocos region) province), Anda, Agno, Bani, Bolinao, Dasol, Infanta, Lingayan, Mabini, Sta Barbara, Sual, Alaminos city, Dagupan areas (Pangasinan district, Region I (Ilocos region) province), Ambaguio, Bagabag, Bambang, Bayombong, Dupax del Sur, Solano, Sta Fe areas (Nueva Vizcaya district, Region II (Cagayan Valley) province), Aurora, Cabaruan, Cordon, Delfin Albano, Ilagan, Luna, Quirino, Ramon, Reina Mercedes, Cauayan city, Santiago areas (Isabela district, Region II (Cagayan Valley) province), Cabarroguis, Saguiday areas (Quirino district, Region II (Cagayan Valley) province), Rizal area (Cagayan district, Region II (Cagayan Valley) province), Sta Cruz, Olongapo areas (Zambales district, Region III (Central Luzon) province), Guagua area (Pampanga district, Region III (Central Luzon) province), Kiangan, Asipulo, Lamut, Lagawe, Hingyon, Hungduan, Tinoc, Aguinaldo, Alfonso Lista areas (Ifugao district, Cordillera Administrative region (CAR) province), Pinukpuk, Lubuagan areas (Kalinga district, Cordillera Administrative region (CAR) province), Baguio city (Benguet district, Cordillera Administrative region (CAR) province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,139,Kph,,,,2009,5,7,2009,5,10,77,53,400954,,401007,,,,,30342,43094,70.40886176,"[{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24207,""adm2_name"":""Ifugao""},{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24217,""adm2_name"":""Isabela""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24219,""adm2_name"":""Quirino""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24225,""adm2_name"":""Zambales""}]",2010-03-05,2023-09-25
2009-0174-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2009-000088,"Typhhon ""Dante"" (Kujira)",PHL,Philippines,South-eastern Asia,Asia,Region V (Bicol region) province,,"Flood|Slide (land, mud, snow, rock)",No,No,No,,148,Kph,,,,2009,4,29,2009,5,5,29,8,383457,,383465,,,,,25810,36657,70.40886176,"[{""adm1_code"":2361,""adm1_name"":""Region V (Bicol region)""}]",2010-03-05,2023-09-25
2009-0179-HTI,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,HTI,Haiti,Latin America and the Caribbean,Americas,Near Cayes,,,No,No,No,,,,,,,2009,5,13,2009,5,13,19,15,,,15,,,,,,,70.40886176,,2009-05-15,2023-09-25
2009-0192-PHL,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,PHL,Philippines,South-eastern Asia,Asia,"Magapispis, Sitio Boringot, Brgy Napnapan, Sitio Gumayan, Brgy Kingking villages (Compostela district, Region XI (Davao Region) province)",Heavy rains,,No,No,No,,,,,,,2009,5,18,2009,5,18,10,16,,,16,,,,,,,70.40886176,"[{""adm2_code"":24266,""adm2_name"":""Compostela""}]",2009-05-22,2023-09-25
2009-0193-PHL,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,PHL,Philippines,South-eastern Asia,Asia,"Shariff Kabunsuan, Maguindanao districts (Autonomous region in Muslim Mindanao (ARMM) province)",,,No,No,No,,,Kph,,,,2009,5,15,2009,5,15,,,,100,100,,,,,5,7,70.40886176,"[{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":67175,""adm2_name"":""Shariff Kabunsuan""}]",2009-05-22,2023-09-25
2009-0194-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Sultan Kudarat district (Region XII province) Maguindanao, Shariff Kabunsuan districts (ARMM province)",Heavy rains,,No,No,No,,,Km2,,,,2009,5,18,2009,5,18,,,34325,,34325,,,,,,,70.40886176,"[{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":67175,""adm2_name"":""Shariff Kabunsuan""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",2009-05-22,2023-09-25
2009-0195-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Brgys Mahayahay, Pugaan, Tambacan, Ubaldo Laya, Pala-o, Tipanoy, Tubod barangays villages (Iligan city area, Lanao del Norte district, Region X province)",,,No,No,No,,,Km2,,,,2009,5,18,2009,5,18,,,715,,715,,,,,,,70.40886176,"[{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""}]",2009-05-22,2023-09-25
2009-0198-HTI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,HTI,Haiti,Latin America and the Caribbean,Americas,"Caracol village (Trou Du Nord district, Nord Est province), Camp Perrin, Cayes, Maniche villages (Cayes district, Sud province), Chardonnieres district (Sud province), Saint-Michel-de-l'Attalaye village (Marmelade district, Artibonite province), Ennery village (Gonaives district, Artibonite province), Dessalines, Saint-Marc districts (Artibonite province), Anse à Veau, Lazile, Plaisance villages (Anse-A-Veau district, Nippes province), Baraderes district (Nippes province), Cerca Carvajal village (Hinche district, Centre province), Ceca La Source district (Centre province), Leogane district (Ouest province), Grande Anse province",Heavy rain,,No,No,No,,5754,Km2,19.56,-72.33,,2009,5,15,2009,5,21,11,,,9910,9910,,,,,,,70.40886176,"[{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm2_code"":17166,""adm2_name"":""Dessalines""},{""adm2_code"":17168,""adm2_name"":""Gonaives""},{""adm2_code"":17169,""adm2_name"":""Marmelade""},{""adm2_code"":17170,""adm2_name"":""Saint-Marc""},{""adm2_code"":17171,""adm2_name"":""Ceca La Source""},{""adm2_code"":17172,""adm2_name"":""Hinche""},{""adm2_code"":17181,""adm2_name"":""Trou Du Nord""},{""adm2_code"":17197,""adm2_name"":""Leogane""},{""adm2_code"":17203,""adm2_name"":""Cayes""},{""adm2_code"":17204,""adm2_name"":""Chardonnieres""},{""adm2_code"":73607,""adm2_name"":""Baraderes""},{""adm2_code"":73608,""adm2_name"":""Anse-A-Veau""}]",2009-07-16,2023-09-25
2009-0203-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Ferry ""MV Commander 6""",PHL,Philippines,South-eastern Asia,Asia,Near Manilla,,,No,No,No,,,,,,,2009,5,23,2009,5,23,12,,57,,57,,,,,,,70.40886176,,2009-05-25,2023-09-25
2009-0239-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Topical Storm ""Feria"" (Nangka)",PHL,Philippines,South-eastern Asia,Asia,"Metropolitan Manila district (National Capital region (NCR) province), Pampanga district (Region III (Central Luzon) province), Batangas, Cavite, Quezon districts (Region IV-A (Calabarzon) province), Romblon, Mindoro Oriental, Mindoro Occidental, Marinduque districts (Region IV (Southern Tagalog) province), Albay, Camarines Sur, Masbate districts (Region V (Bicol region) province), Antique district (Region VI (Western Visayas) province), Cebu district (Region VII (Central Visayas) province), Region VIII (Eastern Visayas) province",,"Slide (land, mud, snow, rock)|Surge",No,No,No,,83,Kph,,,,2009,7,23,2009,7,26,16,5,110400,,110405,,,,,4281,6080,70.40886176,"[{""adm1_code"":2364,""adm1_name"":""Region VIII (Eastern Visayas)""},{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24242,""adm2_name"":""Camarines Sur""},{""adm2_code"":24244,""adm2_name"":""Masbate""},{""adm2_code"":24247,""adm2_name"":""Antique""},{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24228,""adm2_name"":""Cavite""},{""adm2_code"":24234,""adm2_name"":""Quezon""},{""adm2_code"":24230,""adm2_name"":""Marinduque""},{""adm2_code"":24231,""adm2_name"":""Mindoro Occidental""},{""adm2_code"":24232,""adm2_name"":""Mindoro Oriental""},{""adm2_code"":24236,""adm2_name"":""Romblon""}]",2010-03-05,2023-09-25
2009-0253-HTI,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,HTI,Haiti,Latin America and the Caribbean,Americas,Between Belle Anse and Marigot,,,No,No,No,,,,,,,2009,7,10,2009,7,11,16,,6,,6,,,,,,,70.40886176,,2009-08-12,2023-09-25
2009-0265-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical Storm ""Isang"" (Molave)",PHL,Philippines,South-eastern Asia,Asia,"Dingras, Nueva Era, Paoay, Batac, Adams, Pinili, Piddig, San Nicolas, Banna, Marcos, Solsona, Sarrat, Pasuqion areas (Ilocos Norte district, Region I (Ilocos region) province), Naic, Kawit, Noveleta, Bacoor, Cavite areas (Cavite district, Region IV-A (Calabarzon) province), San Mateo, Rodriguez areas (Rizal district, Region IV-A (Calabarzon) province), Passig, Las Pinas, Marikina, Quezon, Taguig areas (Metropolitan Manila district, National Capital region (NCR) province)",,,No,No,No,,,Kph,,,,2009,7,18,2009,7,18,5,1,248057,,248058,,,,,,,70.40886176,"[{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24228,""adm2_name"":""Cavite""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2009-07-28,2023-09-25
2009-0267-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Valencia City area (Bukidnon district, Region X province)",Heavy rains,,No,No,No,,,Km2,,,,2009,7,17,2009,7,17,,,920,,920,,,,,,,70.40886176,"[{""adm2_code"":24262,""adm2_name"":""Bukidnon""}]",2009-07-24,2023-09-25
2009-0275-JPN,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,JPN,Japan,Eastern Asia,Asia,"Yamaguti, Tottori provinces",,,No,No,No,,,,,,,2009,7,20,2009,7,20,16,,400,,400,,,,,,,70.40886176,"[{""adm1_code"":1691,""adm1_name"":""Tottori""},{""adm1_code"":1696,""adm1_name"":""Yamaguti""}]",2009-07-28,2023-09-25
2009-0276-JPN,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,JPN,Japan,Eastern Asia,Asia,Hukuoka province,Heavy rains,,No,No,No,,,,,,,2009,7,26,2009,7,27,28,,,,,,,,,,,70.40886176,"[{""adm1_code"":1656,""adm1_name"":""Hukuoka""}]",2010-01-13,2023-09-25
2009-0280-HTI,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,HTI,Haiti,Latin America and the Caribbean,Americas,Petit Goâve,,,No,No,No,,,,,,,2009,7,20,2009,7,20,11,40,,,40,,,,,,,70.40886176,,2009-07-28,2023-09-25
2009-0289-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"ARMM province (Maguindanao, Shariff Kabunsuan, Lanao del Sur (Malabang, Kapatagan, Balabagan, Pualas, Calanugas areas) districts)), Region XII province (North Cotabato district (Kabacan, Midsayap, Libungan, Pigcawayan, Alamada, Aleosan, Pikit areas), Saranggani district (Kiamba , Maasim, Malapatan, Maitum, Alabel, Glan), South Cotabato district (Banga, Tupi, Norala, Polomolok, General Santos City (Barangay West, Baranguay Bawing villages) areas), Sultan Kudarat district (Lambayong, Isulan, Esperanza, Bagumbayan, Sen Ninoy Aquino, Kalamasig areas)), Region XI province (Davao del Sur district (Jose Abad Santos, Sarangani areas))",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2009,7,4,2009,8,10,22,,505102,,505102,,,,,22960,32610,70.40886176,"[{""adm2_code"":24200,""adm2_name"":""Lanao Del Sur""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":67175,""adm2_name"":""Shariff Kabunsuan""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""},{""adm2_code"":24270,""adm2_name"":""Saranggani""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""},{""adm2_code"":24273,""adm2_name"":""North Cotabato""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""}]",2009-09-07,2023-09-25
2009-0311-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Santolan, Sta Lucia, Maybunga baranguays villages (Pasig City area, Metropolitan Manila district, NCR province), Malanday village (Marikina City area, Metropolitan Manila district, NCR province)",Monsoonal rains,,No,No,No,,,Km2,,,Marikina river,2009,8,5,2009,8,5,,,1578,,1578,,,,,,,70.40886176,"[{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""}]",2009-08-12,2023-09-25
2009-0316-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Etau""",JPN,Japan,Eastern Asia,Asia,"Hyoogo, Okayama provinces",,Flood,No,No,No,,,Kph,,,,2009,8,10,2009,8,10,12,,2000,,2000,,,,,,,70.40886176,"[{""adm1_code"":1662,""adm1_name"":""Hyoogo""},{""adm1_code"":1680,""adm1_name"":""Okayama""}]",2009-08-13,2023-09-25
2009-0320-JPN,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,USGS:usp000h05y,,JPN,Japan,Eastern Asia,Asia,"Sizuokasi, Yaidusi, Sagaratyoo, Huziedasi, Simadasi, Kakegawasi, Haibaratyoo districts (Sizuola province), Tookyoo province",,Fire|Tsunami/Tidal wave,No,No,No,,6.2,Moment Magnitude,34.743,138.264,,2009,8,10,2009,8,10,1,319,25000,,25319,,,250000,355069,400000,568110,70.40886176,"[{""adm1_code"":1690,""adm1_name"":""Tookyoo""},{""adm2_code"":36114,""adm2_name"":""Haibaratyoo""},{""adm2_code"":36125,""adm2_name"":""Huziedasi""},{""adm2_code"":36133,""adm2_name"":""Kakegawasi""},{""adm2_code"":36164,""adm2_name"":""Sagaratyoo""},{""adm2_code"":36167,""adm2_name"":""Simadasi""},{""adm2_code"":36171,""adm2_name"":""Sizuokasi""},{""adm2_code"":36179,""adm2_name"":""Yaidusi""}]",2011-04-27,2023-09-25
2009-0321-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2009-000150,Typhoon Morakot (Kiko),PHL,Philippines,South-eastern Asia,Asia,"Benguet district (Cordillera Administrative region (CAR) province), Tarlac, Zambales districts (Region III (Central Luzon) province), Pangasinan district (Region I (Ilocos region) province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2009,8,4,2009,8,8,26,18,94211,,94229,,,,,25000,35507,70.40886176,"[{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24224,""adm2_name"":""Tarlac""},{""adm2_code"":24225,""adm2_name"":""Zambales""}]",2009-09-07,2023-09-25
2009-0360-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2009-000175,Tropical storm Labuyo (Dujuan),PHL,Philippines,South-eastern Asia,Asia,"Botolan area (Zambales district, Region III (Central Luzon) province), Pilar, Morong, Hermosa, Dinalupihan areas (Bataan district, Region III (Central Luzon) province), Sibalom area (Antique district, Region VI (Western Visayas) province), San Erique, Pontevedra, La Carlota City, Valladolid, Hinigaran areas (Negros Occidental district, Region VI (Western Visayas) province), Bayawan city (Negros Oriental district, Region VII (Central Visayas) province)",,"Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2009,9,2,2009,9,8,1,,95700,,95700,,,,,,,70.40886176,"[{""adm2_code"":24247,""adm2_name"":""Antique""},{""adm2_code"":24251,""adm2_name"":""Negros Occidental""},{""adm2_code"":24254,""adm2_name"":""Negros Oriental""},{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24225,""adm2_name"":""Zambales""}]",2009-09-23,2023-09-25
2009-0362-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,Ferry Super Ferry 9,PHL,Philippines,South-eastern Asia,Asia,Coast of Zamboanga,,,No,No,No,,,,,,,2009,9,6,2009,9,6,10,,900,,900,,,,,,,70.40886176,,2009-09-23,2023-09-25
2009-0373-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression Maring,PHL,Philippines,South-eastern Asia,Asia,"Botolan, Iba, San Antonio, San Felipe, San Marcelino areas (Zambales district, Region III (Central Luzon) province), Abucay, Bagac, Dinalupihan, Hermosa, Morong, Pilar, Samal areas (Bataan district, Region III (Central Luzon) province), Apalit, Arayat, Bacolor, Floridabanca, Guagua, Lubao, Masantol, Mexico, Minalin, San Luis, Sasmuan, Stanta Ana, Santo Thomas areas (Pampanga district, Region III (Central Luzon) province), Balagtas, Calumpit, Guiguinto, Marilao, Meycauayan, San Miguel areas (Bulacan district, Region III (Central Luzon) province), Calamba city (Laguna district, Region IV-A (Calabarzon) province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2009,9,8,2009,9,9,15,,388373,,388373,,,,,6303,8952,70.40886176,"[{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24229,""adm2_name"":""Laguna""}]",2009-09-30,2023-09-25
2009-0374-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical Depression Nando,PHL,Philippines,South-eastern Asia,Asia,"Santa Teresita area (Cagayan district, Region II (Cagayan Valley) province), Silang area (Cavite district, Region IV-A (Calabarzon) province), Santa Cruz, Bay, Los Banos, Santa Rosa, Calamba, Banan, San Pedro areas (Laguna district, Region IV-A (Calabarzon) province), Pasil area (Kalinga district, Cordillera Administrative region (CAR) province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2009,9,12,2009,9,13,3,3,48330,,48333,,,,,,,70.40886176,"[{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24228,""adm2_name"":""Cavite""},{""adm2_code"":24229,""adm2_name"":""Laguna""}]",2009-09-30,2023-09-25
